business_name,tier,geography,invoice_count_90d,invoice_value_90d,estimate_count_90d,estimate_value_90d,order_count_90d,order_value_90d,receivable_amount,overdue_amount,buyer_app_enabled,has_active_price_list,has_active_cohort,health_reason,last_invoice_at,last_buyer_app_activity_at
MS SECURITY SYSTEMS SALES & SERVICES,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAGESH 4607,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAVEEN 8646,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
prakash 4491,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-16 18:30:00+00,
PRASAD 2822,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRASHANTH,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRIMUS TECHNOLOGIES,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAJESH 4369,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAMESH 6975,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAVI MEDIDA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Rk Services Cctv  7702393227,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
sameer 0342,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
sathya  2012,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHAHEEN ELECTRICALS 7013746099,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHASHANK 8384,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHIVA RAM [0176],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Shravan  0612,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRI SADGURU TRADERS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRIKANTH 9866986678,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINIVAS  5747,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINIVAS 9391146741,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Swarnamala JEWELLERS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
THIRUMALA REDDY 9393887766,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VANGA SHANKARAMMA GARDENS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VAYUPUTHRA AGENCY,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VNJ Agro Foods Pvt Ltd 9492609796,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
YK CCTV SURVEIKKANCE,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Praveen [4928],,,0,0.00,1,14990.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Rajashekar Viral Hub 9701995216,,,0,0.00,1,43200.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
HIMANSHU SINGH 7495046311,,,0,0.00,1,31820.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAMBABU 9666456016,,,0,0.00,1,25620.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
B.V REDDY 6099,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
GAJAPATHI,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NARSHIMHA RAO 2514,,,0,0.00,1,21845.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRI BALAJI ENTREPRICES,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
DHANLAXMI ENTERPRISES 7287852028,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
V. Ramana Rao 9133930930,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
LAKSHMANA RAO CHALLA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-16 18:30:00+00,
Mr. Shashank 8179605262,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRIKANTH 6712,,,0,0.00,1,28580.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MANI 8099625958,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-16 18:30:00+00,
SECUREPLUS SECURITY SERVICES,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-17 18:30:00+00,
Kiran[8527],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
srikanth 4401,,,0,0.00,1,131550.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
M. LAKSHMAIA 9849152684,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VIGNESHWARA WHEELS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHEKAR 7330661096,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-03 18:30:00+00,
NAVEEN[0077],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SUDHAKAR 8868,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Srinivas 9502197593,,,0,0.00,1,106750.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
GANESH  7730057110,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
G. KRISHNA  0691,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AN SECURITY SOLUTIONS 7013088638,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
anand 3890,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-15 18:30:00+00,
Baba Security System CCTV  9701936698,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
BINAY KUMAR JHA  4359,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
DENEESH 9032841530,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
FARAHAN 9888,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
G. KONDAL REDDY,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
HARSHA ENTERPRISES 9666494943,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
HEADWAY AUTOMOBILES PRIVATE LIMITED,,,0,0.00,1,608210.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
j shankar 9291251769,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KIRAN 1472,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
krishna 1236,,,0,0.00,1,56750.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
madhu  7381,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MANIKANTA.B,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Sandeep 9008027969,,,0,0.00,4,105445.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Hanmandlu Tota 9701155512,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.KRISHNA 6994,,,0,0.00,1,17965.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.NAGA SAI 0996,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Raghu 9908160143,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Vijay 9440592965,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Ms. Roja Devi 8886010033,,,0,0.00,2,31185.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAGESHWAR RAO [3827],,,0,0.00,2,75750.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAGISHETTY 9866564885,,,0,0.00,1,39300.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NARAGOUD 2363,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NOBLE 9032536333,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NVSR CONSTRUCTION 8179769198,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PAVAN9032201543,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRASAD 5668,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-15 18:30:00+00,
PULLAREDDY 5868,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RK ENTERPRISES 9014992902,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHIVA  ELECTRONICS CCTV BIRAMGUDA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAVLARAM 9390030434,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHANKAR 9700253224,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHILPA VINOD DUDDAGIMATH,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Sitamma Residency 7013300979,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SIVA PRASAD,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-16 18:30:00+00,
NEW INDIAN SHOCK ABSORBERS 1314,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-23 18:30:00+00,
SRIDHAR 8038,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRIKANTH[2399],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINIVAS 1689,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-02 18:30:00+00,
SS CHARY 7007,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SUDEER 9199,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VARUN 2631,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VENKAT RAM REDDY[5555],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VIJAY REDDY 2416,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KAMKOLE SHIVAREDDY,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
abhilas 4886,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-17 18:30:00+00,
EDGE TECHNOLOGIE 9573109203,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Narsimha Chowdary 7997796556,,,0,0.00,1,13540.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRASAD 8021,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VENKATA RAMANA MADDA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MANOHAR VARMA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAJA COMMUNICATIONS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VARUN MOTORS 9542,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Naveen 8885569655,,,0,0.00,1,28850.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRASAD CCTV 4579,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MAHAKAL TRADERS 83411 34717,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
BLACK PANTHER SECURITY SYSTEMS 9966241568,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.MUJTABA,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
JAINI TECHNOLOGY 8247596683,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KAMAL MICRO TECHNOLOGIES  7780582581,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
LATHA NATHANIEL 6328],,,0,0.00,1,51280.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PS ENTERPRISES,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Pasron Secure 9494480868,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Mohd ariduddin 71503047862,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
J DHARMA RAO 8904,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
K SMART HOME,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
YADUL 6050,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ANAND 3306,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
TECHNO FIRE SAFETY SYSTEMS 7093946833,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHIVA 2816,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
G KRISHNA MURTHY 4398,,"{'city': None, 'state': None, 'address': None, 'country': None, 'pincode': None}",0,0.00,1,32650.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
A PANDU YADAV 9347391208,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
abudul,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ANIL TECHNICIAN,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ARJUN,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Bansal Traders 9908436603,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
BHAVANI 2603,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
GOPAL REDDY,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
INDIQUBE SPACES LIMITED,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
janaki ram  9505369143,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Jayalaxmi steal shop,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
K.V.S.LAKSHMI 9492720666,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KMESS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
KRANTHI 9929,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
LAXMAN,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-17 18:30:00+00,
MD AIJAZ 2283,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MD BASHA 5775,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MOHAN 7049,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MOKSHA HEIGHTS[4206],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR. KIRAN 6646,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Prabhu 8106866199,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-06 18:30:00+00,
Mr. Praveen 8309049931,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Rohith 9618686469,,,0,0.00,4,216050.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR. SHASHIN 6354,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.PVR 9398560561,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Sai Krishna 7989042201,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.SUDHAKAR 9204,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAGA PRASAD 8150,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRABHAKAR 9705452591,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRANAY 9963995980,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Srinivas 7075193890,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-23 18:30:00+00,
Prasad,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAJESH 9374,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAM 1208,,,0,0.00,1,4950.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAMRAJ CCTV 9640451863,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAI CHANDAR 0036,,,0,0.00,1,52500.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAI RAM 9392736633,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-03-31 18:30:00+00,
SANTOSH  5735,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SECURE LIVING 900054985,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SG Fashion Collection,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHEKAR 9666709379,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SHIVA 4153,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SR COMPUTARS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRI VENKATESHWARA TRANSPORT,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-08 18:30:00+00,
SRIKANTH  TECH,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRIKANTH 9581634022,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINIVAS 6436,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINIVAS 8874,,,0,0.00,1,96250.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINIVAS REDDY,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINU 2347,,,0,0.00,1,15390.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
V TECH SOLUTIONS 6303635382,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Sunray Hospital 9059123132,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VENU RAM CHOUDARY 7437,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
WASEEM Technician,,,0,0.00,1,49140.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-14 18:30:00+00,
BHANU 4860,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
nethan reddy 3000,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ASTER FARMACY 6366558127,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAVI RANJAN 3438,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
VIJAYA RAGHAVA TOWNSHIP,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-13 18:30:00+00,
Kosuri revathi prasad 9346208396,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Venkata Ramanjaneyulu Technician  9100396215,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Pandu Ranga Rao 7415,,,0,0.00,1,49050.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Free Digital Electronics  9014744666,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRAME JEWELLERS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SARATH KUMAR [7243],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRAKASH 9346668668,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SUMAN 9885404835,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ADITHYA  7436,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AF TECH,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
AMJAD 2109,,,0,0.00,2,48605.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ANAS 4975,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Anand Restarent And Bar[8477],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ANIL 9966306630,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
APERIC TECHNOLOGIES PVT LTD,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
avinash 5754,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
B SURESH BABU CCTV,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
BAI RANY 8649,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
BHARATHI ELECTRICALS 9948414024,,,0,0.00,1,18928.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
FAIZUL,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
DINDAYAL AGARWAL & SONS 7001349644,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Dr Shalini GVBL[7707],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Emmadi Narsimha Reddy Convention Hall 9888855827,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Geethanjali College of Enjaneering,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
HARI[4483],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
jahnavi 4820,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
K RAM NARAYAN [9091],,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
LAXMAN,,,0,0.00,1,30790.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
LAXNI KANTH 1849,,,0,0.00,1,26400.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
LUCKY COMPUTERS 9618979798,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,2026-04-07 18:30:00+00,
MITHILESH 5323,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. G. Sunny 6301933074,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Surya 6304160115,,,0,0.00,2,42280.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr. Venkatesh 9014971443,,,0,0.00,1,25080.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Naresh  9398573121,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
MR.SRIDHAR 2845,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Mr.Vaseem 9505750008,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Ms.Rishika 9849226269,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAGARAJU 5674,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
NAVYA 6301619317,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PATHI KARUN KUMAR 4688,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PAUL TOJO,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
PRAMOD 8885688881,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
rajender reddy 6953,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAJESH8328129521,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAKESK (R),,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
RAMA RAJU 8474,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
ROTTWEILER ELECTRO SYSTEMS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
S SECURITY SOLUTIONS 9676365615,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAHASRA INDUSTRIES 9246294066,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAI KUMAR,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Sai Total ITES Solutions 8985658950,,,0,0.00,1,11820.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SAINATH 7883,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Satish Eagle Vision CCTV 8686278659,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Siddi Vinayaka Enterprise 8099990650,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Anitha Alvala,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
Sri Sai Residency 9108577950,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRIDHAR (R),,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SRINU 8184984688,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SUDHAKAR 9912417109,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
SV POWER TOOLS,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
TECH SOLUTIONS 9703199975,,,0,0.00,0,0.00,0,0.00,0.00,0.00,False,False,False,no_app_access,,
